,METTL3,METTL14,METTL16,RBM15,RBM15B,WTAP,KIAA1429,CBLL1,ZC3H13,YTHDC1,YTHDC2,YTHDF1,YTHDF2,YTHDF3,IGF2BP1,IGF2BP2,IGF2BP3,HNRNPA2B1,HNRNPC,RBMX,FMR1,LRPPRC,ELAVL1,ALKBH5,FTO,Type
TCGA-BR-7723-01A-11R-2055-13,4.155635101,3.809254936,4.011542154,4.387649287,6.55823074,4.714441711,5.03317585,4.495785968,5.993647192,5.285568674,3.520873531,7.75647693,6.841448613,6.167994507,6.935789738,8.259300267,2.962446115,8.149924905,7.52617917,7.306520179,3.741598576,6.467000469,5.91617852,6.172215995,4.306025952,Tumor
TCGA-CG-5723-01A-11R-1602-13,3.68178994,3.11005917,3.042686707,3.000094133,4.586870405,5.432202128,3.582244068,4.256035413,4.321044173,4.689648049,3.14710461,5.937703844,5.786568919,5.376078493,0.258870917,5.640199811,0.837161029,8.223551908,7.376214836,6.495162207,4.120453138,5.61504663,5.560002295,5.487923834,3.081329912,Tumor
TCGA-CD-A4MH-01A-11R-A251-31,4.263472408,3.423669328,3.807231257,3.658490282,5.690239402,5.721185064,3.79070428,4.906628001,6.554548026,5.472864967,3.405009087,6.57849648,6.00858168,5.380315598,3.998364319,6.791488517,4.190421276,9.236255339,7.150256037,7.141789374,5.386761293,5.862661407,5.667585619,5.697483481,3.071193578,Tumor
TCGA-BR-A4CS-01A-11R-A24K-31,3.870309477,3.15945126,3.567623324,3.935098557,5.196159673,5.441057142,4.508737949,3.909086629,5.928506295,5.11938855,3.412432256,7.046364456,6.09183204,6.239576191,0.063292321,5.193084131,3.886480888,8.720987735,6.634160366,6.580783458,4.89529535,5.993908,5.369123393,5.85382363,4.640604155,Tumor
TCGA-BR-8364-01A-11R-2343-13,3.845869367,3.853065478,4.586040512,4.596071055,5.78087305,5.452962387,4.627889863,4.797120398,5.919117654,5.2240561,3.854236076,6.659119666,6.14534201,6.495909057,0.459068224,4.291784031,3.319841171,7.786000343,7.00130122,6.439458415,4.508196002,5.843291968,5.613950316,6.514184543,5.098830083,Tumor
TCGA-FP-8209-01A-11R-2343-13,4.381708365,4.088874294,4.86283272,4.691693835,6.193463463,5.542897523,4.86006493,5.361692925,6.250345228,5.540008355,4.150829344,6.525796089,6.139816538,6.50991147,0.275148687,4.605930443,1.930179829,7.918870391,7.05211262,6.661373374,4.68662098,5.905549228,5.738043336,6.866570511,5.111928543,Tumor
TCGA-BR-6801-01A-11R-1884-13,4.048326874,3.44909409,3.794336841,3.291396834,5.745148573,4.927768956,4.539004295,5.008648679,6.142912699,4.883516716,2.753524741,6.700298216,6.283108916,5.295306096,0.034116668,7.248169524,1.754156779,7.960441047,6.761440865,6.820992005,4.045089943,5.574550842,5.412134538,6.06119124,3.683687473,Tumor
TCGA-B7-A5TN-01A-21R-A31P-31,3.593009491,3.133821761,3.638348445,3.562359667,5.782319442,5.557486984,4.002780818,4.217429267,6.242668618,4.924782106,3.112619073,6.612914191,5.948292467,5.476874168,0.360832831,7.394810786,3.145128801,8.275936843,7.053197157,6.541238206,5.330040959,5.788104131,5.507514635,5.90823411,3.921496315,Tumor
TCGA-BR-4357-01A-01R-1157-13,4.994049251,3.326815592,3.935885893,3.954158148,4.542477224,5.881658013,4.661949074,5.182788818,5.206324786,5.009629789,3.785782787,6.914742697,6.275038345,6.144035354,3.688790213,5.736651413,0.955717059,8.244605017,7.415566015,6.753049567,4.818585245,6.366364882,5.328370112,5.228472928,3.687498583,Tumor
TCGA-BR-8381-01A-11R-2402-13,3.994066453,3.751813962,4.096305714,4.003273006,5.866228001,5.325372742,4.527455111,4.930664491,5.617015724,5.305286574,3.643957752,6.595300902,6.646151134,5.765485418,0.513796029,5.46435493,3.203914182,8.657842548,7.506647955,6.741651693,4.205628668,5.8247228,5.849639792,6.023873984,3.928008301,Tumor
TCGA-CD-8524-01A-11R-2343-13,3.251072196,3.550846501,3.782949474,3.941847193,5.461123825,5.43547725,4.172901895,3.961079669,6.083343588,5.476289329,2.653272851,6.946560103,6.821364549,5.323867576,0.734828737,5.826322469,2.212417747,8.356717815,7.216245314,6.938525751,4.39131337,5.959105908,5.529027871,5.543419753,3.478130527,Tumor
TCGA-VQ-A8PJ-01A-11R-A414-31,4.18634525,3.643737307,3.808812338,4.197984877,5.748212175,5.382856395,4.853363457,5.042177224,6.405507921,5.121102458,3.560091282,7.537202867,6.34092005,6.426682405,1.307231489,7.139875667,5.108925428,8.663116867,7.207751347,6.863442934,4.957105757,6.444161313,5.276250985,5.882783265,3.622102203,Tumor
TCGA-D7-8573-01A-11R-2343-13,4.373701798,3.568597637,5.045658328,4.800454731,5.699280935,5.179006576,4.659930836,5.355887019,6.254015541,5.255789998,3.801503247,7.612124664,6.673321797,6.014602789,0.455984446,6.917387595,3.092538131,8.450854104,7.609490519,7.008459997,4.647418131,7.207067047,6.106434381,7.018039363,4.390886384,Tumor
TCGA-VQ-A8PF-01A-11R-A414-31,4.218282104,3.635871613,4.040894184,4.454490461,5.715825297,5.25926081,4.515344718,4.785505565,5.956401715,5.313944171,4.350622417,6.468397266,6.213338143,5.872158218,0.108105822,6.079439982,2.424759541,8.538517988,7.210852491,6.764160349,4.54135376,6.530836565,5.621843822,6.153564098,3.96926379,Tumor
TCGA-F1-6177-01A-11R-1802-13,4.286107118,3.30298723,4.506296631,4.253784341,6.741531704,5.509052882,4.79203072,6.353391048,4.866379355,5.45943293,4.866593992,6.537115408,6.52104304,5.978338885,0.036746396,5.99082533,2.127128413,8.568906534,7.624470881,7.422578661,4.514542064,6.613919679,5.836755556,5.946673261,3.185714499,Tumor
TCGA-BR-8059-01A-11R-2343-13,3.389853533,2.90429603,4.041331483,3.57592341,5.678118397,5.502707077,4.312983124,4.197220625,5.759438698,4.959108923,2.910188863,6.584837762,6.112748291,5.696286274,0.081260413,6.60208061,0.927998064,7.894823219,7.166973476,6.736635991,3.653049696,5.208881243,5.595988734,5.993244946,3.874448789,Tumor
TCGA-BR-8382-01A-11R-2402-13,4.233489301,3.766184873,3.924013397,3.845426822,5.866286863,5.475956788,4.377953858,4.870256205,5.685437864,5.446817316,3.868851686,6.398623484,6.618011895,6.058737942,0.174745926,6.492208917,0.909625045,8.811425111,7.518550088,6.670320584,4.80604044,6.206666469,5.817190384,6.386775703,3.593861673,Tumor
TCGA-BR-8077-01A-11R-2343-13,3.812455098,3.16465291,4.20326303,4.06754149,5.280682814,5.220341178,4.873855022,3.829229534,6.256335517,5.012536494,2.899318926,6.177568235,6.537798313,6.599787902,3.25833771,6.184367782,4.108996078,8.397158636,7.539653586,7.120779078,4.109205917,6.498541292,5.753548915,5.718534176,3.219541056,Tumor
TCGA-D7-6521-01A-11R-1802-13,3.107187191,2.899432817,3.182713747,3.204441247,5.443461115,5.001002775,3.81381402,4.390205421,5.114484052,4.72477522,2.746562583,6.120853296,5.957500484,5.295889395,0.102159192,5.487185006,4.338738165,7.734932442,6.924817253,6.27939459,3.471199168,5.385217378,5.364715644,5.372062648,4.008161461,Tumor
TCGA-CD-5801-01A-11R-1602-13,2.831516928,2.930071558,3.611298699,2.923960932,4.855919952,5.049751423,3.384219493,4.067030296,4.896798351,4.616609417,2.502746341,6.248632553,5.708503446,4.725693175,0.133262225,6.541501675,1.839895108,7.966471998,6.958572435,6.571365851,3.51718119,5.557726216,5.345707904,5.578845483,3.416935648,Tumor
TCGA-BR-7196-01A-11R-2055-13,3.707359132,3.359891636,3.817689763,3.870605395,5.763275319,5.57589135,4.212203561,4.282499113,5.09368862,5.237373274,3.639456771,6.532062875,6.133757905,5.733861635,0.03288767,6.078306039,0.824714258,8.02069276,7.146111421,6.758917407,4.139176408,5.417437702,5.315488703,5.955799821,3.980683414,Tumor
TCGA-CG-5732-01A-11R-1602-13,3.641883543,2.718016324,3.365574407,3.440281574,5.458713699,4.784177298,3.687611675,3.861720188,4.44000138,4.32573323,3.034252874,6.658272903,5.696780068,5.391544343,0.068358205,4.165295346,1.358651693,7.478057701,7.158087548,5.959597457,3.131146435,5.425035928,4.247869045,5.133736922,3.037118787,Tumor
TCGA-EQ-8122-01A-11R-2343-13,3.90729834,3.134558241,4.025069558,4.116259113,5.994522251,6.148619345,4.749990066,4.430249807,6.287001798,5.308508321,3.267053021,7.278963254,6.491916734,6.003091492,3.26291598,5.788871255,2.327634484,8.72477406,7.101556585,6.890641244,4.654034482,6.366093813,5.560203808,6.016799021,4.00797675,Tumor
TCGA-FP-7998-01A-11R-2203-13,3.488765634,3.870336112,4.390135243,4.728234547,5.620893977,5.590813073,4.374885767,4.638727247,5.406455377,5.243156462,4.042295877,6.860148384,6.315697728,5.876284869,0.02326573,4.850264363,1.974136097,8.210206197,6.872043188,6.594877985,4.953262445,5.994701,5.518999597,6.346632464,4.270602197,Tumor
TCGA-D7-6524-01A-11R-1802-13,3.808650705,3.40949725,3.837683937,3.714860936,6.151670311,5.524652347,4.820316331,4.387289467,5.561441926,5.043895648,3.779018025,6.218134832,6.46556265,6.316637059,0.036984426,5.608627712,1.631459614,8.158699049,7.260477369,6.617434258,4.01795753,5.933598131,5.395447078,6.030214667,4.115773217,Tumor
TCGA-BR-8366-01A-11R-2343-13,3.623813029,3.671060076,3.829442667,3.983211616,5.005427835,5.508992372,4.017367878,4.351796502,4.893783502,4.870108218,3.22775432,6.310145409,6.332992865,5.696039175,0.50499791,6.487851607,3.856432003,7.977588467,7.175401843,6.285270151,4.035301906,5.285236854,5.734807151,5.661519103,3.601594312,Tumor
TCGA-HU-A4GQ-01A-11R-A36D-31,4.006853628,3.632297302,4.079179252,3.543333788,5.628611181,5.516006635,4.778459869,5.077040426,5.745227112,5.223150281,3.859112818,6.456763282,6.116164068,5.924151919,0.105026814,5.678384925,1.988522551,9.186674862,7.41090158,7.073471083,4.554564909,6.471377379,5.736729334,5.764210624,3.932445801,Tumor
TCGA-HU-A4H8-01A-11R-A251-31,4.56814827,4.387758869,4.288178399,4.933755324,5.948419331,5.636576482,5.024130375,4.711940311,6.086100336,5.843714067,5.120224189,6.914704433,6.812294129,6.91961658,0.063354399,5.728236996,0.548386216,8.851843344,7.625225916,7.374211817,4.650695065,6.515613905,5.78599276,6.481504493,4.213876821,Tumor
TCGA-KB-A6F7-01A-12R-A32D-31,4.009981303,3.698703,4.558191088,4.511156796,5.889143739,5.259194512,4.603009081,4.740750045,4.931854639,5.55096929,3.627174899,7.718193096,6.547700755,6.186248769,6.320510853,6.601538602,5.020399523,8.942327705,7.778815049,7.189975737,3.319758527,6.748396826,5.482017656,6.256445573,3.576993688,Tumor
TCGA-VQ-A8E0-01A-11R-A414-31,4.341696183,3.284893413,3.78681484,4.112439924,5.401242028,5.516892919,4.284900518,4.33752557,5.892614213,5.243944739,4.555397762,6.65400053,5.980997283,6.973595205,0.830704534,5.517649548,2.842763065,7.982379301,7.430782034,6.646360697,4.841047243,6.907540864,5.436505345,6.264153713,4.415968188,Tumor
TCGA-BR-8483-01A-31R-2402-13,3.999058334,3.213285062,3.654947588,3.636060772,5.312738134,5.362413779,4.596402678,5.133132346,7.146916866,5.601205929,3.425616134,7.306915658,6.228970646,6.048680855,0.128341261,5.936085487,4.518443237,8.988109482,6.727407254,6.924851687,4.943670075,6.334103236,6.141440761,5.74002977,3.845165847,Tumor
TCGA-IN-A6RR-01A-12R-A32D-31,3.420567018,2.736066226,3.813083399,4.049526221,5.591724889,5.581898933,3.848579878,4.179976746,5.078022681,5.336568685,3.608633034,6.415471708,6.256670277,5.498331299,1.633009849,6.192629157,1.555756778,8.072394718,6.962251708,6.838578695,3.950052156,6.210356327,5.617997207,5.5494343,3.623712379,Tumor
TCGA-VQ-A8DZ-01A-11R-A36D-31,4.048292867,2.523923212,3.535010301,3.920183712,6.163936828,4.849098545,5.139329918,3.959384396,6.526662142,5.088285791,2.944545328,7.034820967,6.087491483,5.950099061,4.308639735,6.517314438,4.291833381,8.940216974,7.219404755,6.303601222,3.666191899,6.254828704,5.413136398,5.369288339,3.162908008,Tumor
TCGA-IN-AB1X-01A-11R-A39E-31,3.435044064,3.929706743,4.202602651,4.938944406,5.251110457,5.453854344,4.794804172,5.145822532,5.876774276,5.767468888,4.588262495,6.98419399,6.267426618,6.171079897,2.142944997,5.583058691,3.360262287,8.225660061,6.728083769,6.660276914,5.12252985,6.507111814,5.334487472,6.468588465,3.908512235,Tumor
TCGA-3M-AB46-01A-11R-A414-31,4.239797462,3.361716433,3.828830588,4.186350797,5.5606257,6.459294064,4.965913083,5.13200796,7.884161359,5.593128743,3.353439888,6.837948286,6.242145351,4.853719753,1.206414425,5.926384481,2.041505139,9.397133173,8.093432883,7.186390616,5.3746768,6.256779142,6.068607616,4.873916821,2.770758019,Tumor
TCGA-FP-8631-01A-11R-2402-13,3.76400213,3.590304995,3.746398767,4.741030067,5.120274378,4.720346329,4.611826285,5.442022198,5.703321396,5.366868062,2.82705887,6.648119684,6.212159389,6.137419091,1.378518837,7.10435029,4.038745197,8.884495661,7.110516718,6.269517393,4.480048572,5.317114456,5.200168468,6.576902156,3.925678573,Tumor
TCGA-BR-7715-01A-11R-2055-13,3.776537784,4.041682804,3.894363789,3.977689316,6.3306785,5.698638555,5.217227226,5.198964367,4.870651257,4.892949537,3.148912472,7.409271272,6.670700149,6.492469156,0.117939349,5.352981281,2.290693631,8.149198385,7.188527527,7.083445287,4.47323557,6.814920791,5.841923066,5.737565057,3.8715194,Tumor
TCGA-D7-6519-01A-11R-1802-13,3.55480125,3.537200381,3.684316063,3.229191666,5.425918802,5.408264855,4.121852584,4.747833674,5.310585154,5.140574996,3.375383968,6.611811534,6.138596402,5.775582365,4.153618908,6.986921705,3.368113611,8.229092777,7.19397079,6.729320278,4.066173596,5.772030791,5.766696921,5.703345849,3.080686483,Tumor
TCGA-BR-4257-01A-01R-1131-13,3.668678526,3.133691087,3.686618179,3.733447625,5.581650422,6.011775152,4.930704226,4.71462524,5.069017686,4.717582114,3.573695655,6.202285671,6.169543438,6.921664828,1.30739355,5.941291097,0.253129079,8.206408798,7.656532123,6.8168659,4.277446239,6.960501285,5.461016728,5.731078104,3.589576548,Tumor
TCGA-D7-6815-01A-11R-1884-13,4.172911493,2.856770813,4.026523,4.668950205,6.308202127,6.071496686,5.12602462,5.546376231,5.38862111,4.716585457,3.253819278,7.025440808,6.543700488,6.771855214,1.939656501,5.304296374,3.678753643,8.229148068,7.096932267,6.763902836,4.837901877,7.06229012,5.524906486,5.132017758,4.100089562,Tumor
TCGA-BR-4187-01A-01R-1131-13,3.655513264,3.94213349,3.965518343,3.676657822,5.365458787,5.608200699,4.798094594,5.153757921,5.59748946,4.827971414,3.589752703,5.809688654,6.421426643,6.730584258,0.19793243,2.375607498,0.369927067,7.546665308,7.330153213,6.742968226,4.493583933,5.866466895,5.201593873,5.613224786,4.533529087,Tumor
TCGA-CD-8530-01A-11R-2343-13,4.185531992,3.491624812,4.221526802,3.981335747,5.6899731,5.254804144,4.828333528,4.705245866,6.014225168,5.250655423,3.791176436,6.495871332,6.489383334,6.167229454,1.663150577,5.974288384,3.844504165,8.264926702,7.075101512,6.465327228,4.077052393,6.109870135,5.351735736,6.236887596,4.182592195,Tumor
TCGA-BR-6456-01A-11R-1802-13,3.465171293,3.394566273,3.284492072,4.228760212,5.322461793,5.316376396,4.986872797,5.502919616,4.825213727,4.759355602,3.812455098,6.816154235,6.117292137,6.453488113,0.157982127,6.052726929,3.504849172,8.172539519,6.770018954,6.654463038,4.64444642,5.734928514,5.734783853,5.664939098,3.842788806,Tumor
TCGA-BR-8485-01A-11R-2402-13,3.761087368,3.574745792,4.518441978,4.744063118,6.438067579,5.916585559,5.46917487,4.914188015,6.317406101,5.579349129,3.617002201,7.435498586,6.628478495,6.846143507,6.76960911,6.630288679,4.151431853,8.79065411,7.011367045,6.95279249,4.864335731,6.666988029,4.962935787,6.535229094,4.20360211,Tumor
TCGA-R5-A805-01A-11R-A36D-31,3.684725621,3.457855597,3.232145592,3.832623724,5.584892769,5.601620161,4.679348351,4.717244852,5.956401018,4.961233896,4.087753048,6.252850653,6.054236374,6.350676689,0.596497451,5.390520836,0.535127786,8.549427752,6.943870939,6.261672972,4.46879964,6.227660992,5.262440675,5.620133968,3.395237915,Tumor
TCGA-MX-A663-01A-11R-A31P-31,4.176293248,3.601805843,5.041245173,4.086708199,5.955645723,5.308275678,5.131585369,4.785592922,6.654286303,5.504733198,3.521347288,7.018481734,6.286869138,6.282216266,6.19052617,6.321051752,4.251452491,8.473584404,7.453683832,6.941439708,4.243734573,6.478804397,5.701786345,6.006117762,4.599891425,Tumor
TCGA-FP-A8CX-01A-11R-A36D-31,3.74455832,2.533356771,3.07952984,4.146982626,5.559721231,5.0760096,4.212668161,4.178935291,4.844071749,4.384652877,3.475905896,6.421287941,6.458564101,5.675685541,0.106867114,4.751761485,2.285086419,8.261151851,6.957525789,6.448780061,3.777500725,5.921733132,4.976721515,5.736373218,3.242535895,Tumor
TCGA-HU-A4H3-01A-21R-A251-31,4.240783701,3.541274453,3.918115227,4.259392267,5.34327243,5.28372661,4.730956716,5.094203972,5.096519936,5.650083253,3.545301215,7.088680132,6.431207741,5.962796777,0.10017071,6.836344546,0.19271319,8.776137554,7.352889147,6.612815432,4.326113768,6.024567023,5.66661686,6.334668242,3.629517493,Tumor
TCGA-CD-8535-01A-11R-2343-13,4.346887411,3.944712295,4.423910907,4.618445411,6.428549951,5.294426661,5.391839537,5.942747194,6.337385343,5.30387169,2.833121434,7.854415873,6.551596917,6.692293278,1.176153597,5.900178738,4.648566681,8.825450159,7.438889969,7.208618701,5.127612646,6.255656136,6.10455787,6.299909729,4.54955274,Tumor
TCGA-BR-8589-01A-11R-2402-13,4.18058471,3.667774071,4.348291916,4.625428312,6.056142589,5.842529113,4.217608405,4.426284885,5.288657554,5.535351904,3.918686765,7.454632422,6.65642615,5.931518546,0.541087965,5.632165245,2.691780921,8.85033782,7.696123911,6.862525781,4.57415844,6.508425166,5.132464565,6.206395173,3.615608157,Tumor
TCGA-D7-A6F2-01A-12R-A31P-31,4.123057773,3.688945713,3.913123022,4.243893723,5.550472224,4.846538948,5.311646608,4.993965498,6.539816406,5.493160868,3.358256853,6.783332234,6.836655087,6.564550416,0.583303217,4.854475967,1.900017022,8.421340713,6.679741872,6.927104745,4.626981652,7.136119594,5.057746579,5.607771341,3.597863653,Tumor
TCGA-VQ-A8PM-01A-21R-A414-31,3.403264995,3.646161505,3.549184906,3.703033127,5.242483991,5.169630822,3.985876539,4.850904412,5.969560814,5.232668431,4.053801232,7.068562261,5.750555056,5.305217979,0.495086954,5.46511512,1.346450333,8.124072187,6.752452905,6.462550859,4.487595036,6.114867966,4.959351936,5.744180757,3.774674275,Tumor
TCGA-VQ-A94O-01A-11R-A414-31,4.061438377,3.731670938,4.605252521,4.071154269,6.307826122,5.383214903,5.622255101,5.430261183,7.540248177,5.57393282,3.421984007,7.814388278,6.41261608,6.735400323,6.090948464,5.743775338,3.704366269,8.846778805,7.190254339,7.278346305,4.714251014,6.798104965,6.239976516,6.551051201,4.260679088,Tumor
TCGA-KB-A93H-01A-11R-A39E-31,4.612946323,2.99549682,4.159826138,4.121450631,5.808776821,5.375597976,4.293535287,4.389855184,7.522607423,5.710699002,3.161038902,6.891872388,6.544598054,5.608391155,0.719816291,6.916311824,3.215747701,9.200733121,7.424083967,7.570035554,4.90545825,7.018797723,5.433851465,5.63654332,3.208466849,Tumor
TCGA-VQ-A923-01A-11R-A414-31,4.343947843,4.132557925,4.742765097,4.752318287,5.505367286,5.518268858,4.816970828,5.292612443,6.455452166,5.924782106,4.665503061,6.853779875,6.32832415,6.134540704,0.065697689,6.832210269,3.883875904,8.942392809,7.079355709,7.203553563,5.26041075,6.174563216,5.476394974,6.713426025,4.092449333,Tumor
