"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"ARHGAP18",7.08335231384203e-08,0.305444838110765,0.734,0.571,0.00108970291996146,"0"
"RBM39",7.29437763833921e-08,0.260545239313573,0.878,0.847,0.0011221670558821,"0"
"DNMT1",7.32861940650688e-08,0.280318336056693,0.434,0.256,0.00112743480949702,"0"
"GLA",7.33037159495871e-08,0.353000936967176,0.49,0.34,0.00112770436616845,"0"
"EIF5B",7.42497270991449e-08,0.335282639360264,0.643,0.507,0.00114225780169324,"0"
"CFD",7.45588593581541e-08,-0.501730220813141,0.336,0.488,0.00114701349236584,"0"
"UBA1",7.7981908983288e-08,0.260381139856786,0.493,0.311,0.0011996736877989,"0"
"RALA",8.02382224285997e-08,0.358338208020468,0.664,0.559,0.00123438481384158,"0"
"TMEM30A",9.57000897670762e-08,0.344498353470302,0.542,0.394,0.0014722501809767,"0"
"IFIT3",1.00118631335207e-07,0.47183526382755,0.388,0.227,0.00154022502446082,"0"
"AP3D1",1.02267026751265e-07,0.277824781292463,0.42,0.255,0.00157327593954146,"0"
"CTDNEP1",1.06879792884248e-07,0.268178300669265,0.503,0.326,0.00164423873373127,"0"
"APOL6",1.11649585031948e-07,0.315317217184842,0.752,0.639,0.00171761721613149,"0"
"GSTP1",1.12930849862173e-07,-0.578372497962595,0.773,0.825,0.00173732819427967,"0"
"HNRNPK",1.34076784690913e-07,0.254482744656841,0.951,0.928,0.002062637255685,"0"
"SNHG8",1.4170600412697e-07,0.293313323153808,0.682,0.62,0.00218000516748931,"0"
"SRSF2",1.41771453337401e-07,0.290303614760146,0.829,0.78,0.00218101203814258,"0"
"DOCK10",1.47591568495509e-07,0.29397127042148,0.619,0.519,0.00227054868973491,"0"
"LILRB5",1.49879160202785e-07,-0.363415733765766,0.045,0.156,0.00230574100055965,"0"
"GUK1",1.58520311413388e-07,0.27882008663783,0.794,0.707,0.00243867647078357,"0"
"TNFAIP2",1.66103472588069e-07,-0.291175122449667,0.668,0.825,0.00255533582229486,"0"
"TNF",1.66867085334624e-07,-0.732797550798679,0.122,0.266,0.00256708324078785,"0"
"SCD",1.75697413453877e-07,-0.382263758114837,0.227,0.272,0.00270292900857445,"0"
"ATP6V0D1",1.78651279344746e-07,0.254927247954192,0.699,0.668,0.00274837128143958,"0"
"RNF181",1.87353002359266e-07,0.264166160751406,0.49,0.312,0.00288223858829494,"0"
"TMEM109",1.97429308694278e-07,0.282866523753917,0.35,0.2,0.00303725248495277,"0"
"KDELR2",2.00490717839341e-07,0.273314748955389,0.497,0.324,0.00308434920324042,"0"
"UBE2N",2.10820937695291e-07,0.256306147250328,0.462,0.29,0.00324326930550435,"0"
"PSTPIP2",2.15610828739608e-07,0.295071421154572,0.451,0.277,0.00331695698933013,"0"
"MAP3K2",2.17016860350687e-07,0.280897615342086,0.755,0.728,0.00333858737963496,"0"
"PAPSS1",2.35121356275005e-07,0.302325624423376,0.476,0.302,0.00361710694493468,"0"
"EZR",2.38174527075208e-07,0.313667908507776,0.71,0.66,0.003664076924525,"0"
"XAF1",2.44878285924243e-07,0.363298692632185,0.675,0.562,0.00376720755065855,"0"
"EHD1",2.74009765017244e-07,-0.46556376246023,0.311,0.386,0.00421536622502528,"0"
"YWHAZ",2.9171095842934e-07,0.266649783102684,0.976,0.957,0.00448768138447697,"0"
"FCGR2B",2.95355152573739e-07,0.400530644081213,0.619,0.471,0.0045437436671944,"0"
"CSF2RB",3.23893071710562e-07,0.341846447731474,0.444,0.299,0.00498277101519529,"0"
"TMEM273",3.3145182682671e-07,0.25995327568933,0.266,0.14,0.00509905490390211,"0"
"CANX",3.3260148412126e-07,0.273504168192197,0.874,0.84,0.00511674123172146,"0"
"JUN",3.33257780816774e-07,-0.993106531252042,0.678,0.801,0.00512683770008525,"0"
"ATG12",3.48147632199184e-07,0.260406792276435,0.434,0.269,0.00535590317375225,"0"
"NRDC",3.66948784721502e-07,0.27671223641488,0.455,0.306,0.00564514010415559,"0"
"ALCAM",3.75530726430959e-07,0.372366794695463,0.657,0.547,0.00577716469541387,"0"
"TENT4B",3.87034994300713e-07,0.28760496351631,0.35,0.208,0.00595414635232216,"0"
"NOL7",3.98904689481843e-07,0.255885568374075,0.451,0.281,0.00613674974298868,"0"
"CUL1",4.24962469082056e-07,0.261841867451228,0.374,0.222,0.00653762262435835,"0"
"RBM3",4.45686132253965e-07,0.256024981142182,0.759,0.725,0.006856435458595,"0"
"WDFY1",4.46317637608182e-07,0.263392528572234,0.381,0.229,0.00686615053696428,"0"
"CXCL9",4.58217104732872e-07,0.690845860020707,0.458,0.402,0.0070492119392105,"0"
"SKIL",4.65679979145465e-07,0.276827052588319,0.874,0.813,0.00716402079917383,"0"
"DEK",4.70967771768516e-07,0.260167621617271,0.881,0.811,0.00724536820088685,"0"
"PLEKHO1",4.98246972919947e-07,0.32794224808547,0.724,0.657,0.00766503143140047,"0"
"TIMM8B",5.05815552267597e-07,0.259616287165841,0.472,0.304,0.00778146645608471,"0"
"SLCO2B1",5.16082134769753e-07,-0.368789193820487,0.399,0.394,0.00793940756129789,"0"
"LILRB1",5.2062647063447e-07,0.301204941226361,0.455,0.286,0.00800931762424068,"0"
"UQCRQ",5.30412748135895e-07,0.257778558037066,0.689,0.594,0.0081598697173226,"0"
"FUCA1",5.40627726372594e-07,-0.439006861119118,0.147,0.259,0.00831701694251598,"0"
"TBCA",5.57665914444668e-07,0.253985953502005,0.766,0.713,0.00857913242781678,"0"
"CHORDC1",5.67053988360919e-07,-0.405392950222466,0.339,0.429,0.00872355855694438,"0"
"VPS37B",5.75118751230639e-07,0.297589162288856,0.427,0.262,0.00884762686893215,"0"
"NLRP3",6.03469429242978e-07,-0.684698824048332,0.227,0.305,0.00928377369947398,"0"
"CD47",6.07809206868497e-07,0.276533549440714,0.612,0.541,0.00935053683846495,"0"
"COPB2",6.2117693819622e-07,0.256602394615973,0.462,0.297,0.00955618601721064,"0"
"DNAJC8",6.22084372785465e-07,0.261510767365166,0.682,0.59,0.00957014599093159,"0"
"GSPT1",6.31292166547493e-07,0.297753918578722,0.503,0.334,0.00971179869016664,"0"
"GADD45A",6.48841516028039e-07,-0.530077266159979,0.084,0.197,0.00998177788257536,"0"
"LIMS1",6.61265531756432e-07,0.322123661766195,0.93,0.9,0.0101729089405409,"0"
"NOP53",6.88763017652485e-07,-0.339374183812848,0.308,0.467,0.0105959302635658,"0"
"TTC19",7.26282167940718e-07,0.287308021034889,0.381,0.231,0.0111731248716,"0"
"VASH1",7.27606823248842e-07,0.293303605993167,0.322,0.188,0.0111935033688602,"0"
"TGIF1",7.36879574640702e-07,0.298112012544035,0.608,0.447,0.0113361553762726,"0"
"CCT5",7.46688203053789e-07,0.281522857884671,0.559,0.393,0.0114870513157795,"0"
"S100A10",7.56274372211981e-07,0.250117855656871,0.979,0.954,0.0116345249421091,"0"
"DYNC1LI1",7.58299939736009e-07,0.264709418761081,0.451,0.299,0.0116656862728988,"0"
"HGSNAT",7.7106607921001e-07,0.281135044489306,0.364,0.232,0.0118620805625668,"0"
"EIF1B",7.73376581326573e-07,-0.419817978490381,0.427,0.592,0.011897625327128,"0"
"HIVEP3",8.09538869368372e-07,0.263411278385942,0.329,0.18,0.012453945966363,"0"
"NMI",9.58391262397073e-07,0.255052237042118,0.476,0.308,0.0147438911807166,"0"
"CLEC7A",9.60434595733206e-07,0.317097727484571,0.864,0.799,0.0147753258207596,"0"
"DST",9.75059759884923e-07,-0.375167578251473,0.098,0.218,0.0150003193460697,"0"
"IL6",9.90733370365728e-07,-1.17183983991041,0.056,0.163,0.0152414421697064,"0"
"IL2RA",1.01228063210788e-06,-0.320851054866538,0.035,0.133,0.0155729252443476,"0"
"DENND1B",1.02032318348741e-06,0.294399861131521,0.395,0.246,0.0156966518547704,"0"
"SLFN11",1.03945142772847e-06,0.268396905811151,0.472,0.305,0.0159909207641747,"0"
"PTMS",1.20365760164297e-06,-0.38011663987824,0.392,0.526,0.0185170685436754,"0"
"VPS35",1.21793330276489e-06,0.25626432899266,0.661,0.599,0.0187366859297351,"0"
"TMEM167A",1.2435080494875e-06,0.274796041865567,0.528,0.372,0.0191301278333157,"0"
"RPL36A",1.24611504142754e-06,-0.414701010638044,0.58,0.663,0.0191702337973213,"0"
"PTK2B",1.25184370540466e-06,0.260783156359097,0.416,0.257,0.0192583635639453,"0"
"NAF1",1.29821892260724e-06,0.287308021034889,0.493,0.326,0.0199717999053898,"0"
"IL6ST",1.44087242790945e-06,0.324470273599794,0.528,0.398,0.022166381430959,"0"
"LGALS9",1.49357889788374e-06,0.258052011299661,0.647,0.617,0.0229772177650434,"0"
"APEX1",1.68079721779356e-06,0.287107130546381,0.42,0.267,0.0258573843985362,"0"
"SYAP1",1.81064814964892e-06,0.318846846487505,0.643,0.593,0.0278550111341989,"0"
"RPS26",1.8127236040078e-06,0.251193873049353,0.832,0.787,0.027886939924056,"0"
"RTN4",1.85553494787843e-06,0.257168849797258,0.962,0.922,0.0285455496381617,"0"
"NAP1L1",1.87053715222899e-06,-0.369087240519386,0.822,0.914,0.0287763435498908,"0"
"IRAK1",1.88651362784604e-06,0.265135266626326,0.409,0.257,0.0290221256507834,"0"
"DIAPH1",1.9657637226662e-06,0.276716956881728,0.601,0.478,0.0302413091094968,"0"
"PTBP1",1.97544885560191e-06,0.262754287404398,0.605,0.481,0.0303903051945798,"0"
"ALOX5",1.99136787207964e-06,0.270240067098003,0.615,0.512,0.0306352033440732,"0"
"CEBPB",2.09569968559998e-06,0.257299993712272,0.937,0.892,0.0322402439632702,"0"
"HSPA6",2.10470876699212e-06,-0.984479726028644,0.168,0.295,0.0323788396714067,"0"
"USP37",2.33033762774752e-06,0.273732184710337,0.297,0.186,0.0358499140652678,"0"
"FCGR1A",2.33153731557453e-06,0.29770062497933,0.455,0.294,0.0358683700627986,"0"
"GNL3",2.41463752867958e-06,0.287780648407139,0.388,0.235,0.0371467837412067,"0"
"PRNP",2.43201202066649e-06,-0.476862878827799,0.514,0.652,0.0374140729259333,"0"
"RELT",2.50453562960531e-06,0.264232459551578,0.388,0.257,0.0385297761258481,"0"
"MYDGF",2.57321522756972e-06,0.267048278878995,0.591,0.46,0.0395863430609325,"0"
"RPL32",2.64051941865002e-06,-0.460983990804107,1,0.987,0.0406217507365118,"0"
"RUNX3",2.70883474179376e-06,0.45188479561071,0.444,0.31,0.0416727136677553,"0"
"EPSTI1",2.74759060041289e-06,0.264295756942814,0.724,0.609,0.0422689337967519,"0"
"NDEL1",2.80054396910203e-06,0.261841867451228,0.339,0.208,0.0430835684206656,"0"
"METAP2",2.82414907028305e-06,0.279313589884918,0.517,0.403,0.0434467092972345,"0"
"EEA1",2.96273204083731e-06,0.284040016924345,0.469,0.322,0.0455786697162412,"0"
"ZBTB1",3.07944303417697e-06,0.315583817237783,0.577,0.479,0.0473741516377786,"0"
"CXCR4",3.15662121788534e-06,0.319037527708408,0.762,0.687,0.0485614608159481,"0"
"MALAT1",7.04886308122413e-99,-1.67129644933599,0.987,0.998,1.08439709641552e-94,"1"
"FTL",1.16346025416125e-79,2.19024620936954,1,0.998,1.78986725500167e-75,"1"
"NEAT1",1.98993666655258e-63,-1.50314924932205,0.978,0.997,3.06131856782449e-59,"1"
"APOC1",3.34021235500557e-55,1.822778377032,0.961,0.488,5.13858268694057e-51,"1"
"APOE",1.93789580042564e-54,2.03135906682804,0.943,0.496,2.98125889937481e-50,"1"
"C1QB",4.15813970999781e-54,0.988942649667195,0.957,0.444,6.39688212986063e-50,"1"
"C1QC",5.29424523774943e-53,1.11061516035849,0.935,0.415,8.14466687375372e-49,"1"
"SRGN",3.78922262973596e-52,-1.54957481072473,0.97,0.996,5.82934009358581e-48,"1"
"C1QA",4.16708249478991e-51,0.990825361452112,0.957,0.465,6.4106397099848e-47,"1"
"NAMPT",5.94821814908002e-47,-1.74833535733369,0.904,0.949,9.15073880054471e-43,"1"
"MCL1",1.11238709822881e-46,-1.07441681439019,0.93,0.98,1.71129631191521e-42,"1"
"EREG",1.09997939361252e-44,-2.54480310363118,0.635,0.507,1.6922082991335e-40,"1"
"DDX5",1.15722651576049e-43,-0.673127496126468,0.974,0.998,1.78027727184594e-39,"1"
"SPP1",2.22275415099975e-42,0.760580325881686,0.8,0.323,3.41948498589801e-38,"1"
"XIST",2.58217874773199e-41,-0.961633095032857,0.791,0.806,3.97242378551089e-37,"1"
"VCAN",2.70778375080243e-40,-1.82436307191475,0.648,0.537,4.16565452223446e-36,"1"
"JUNB",1.85737825503559e-38,-1.02546981548065,0.917,0.982,2.85739070754676e-34,"1"
"DSE",1.17410956821922e-37,-1.05415809125187,0.826,0.815,1.80625015974846e-33,"1"
"GPNMB",1.22546497116001e-37,0.72559246773229,0.917,0.492,1.88525531163255e-33,"1"
"C5AR1",1.88351594062423e-37,-1.01296791705361,0.817,0.762,2.89760092305632e-33,"1"
"GK",3.81335115039898e-37,-1.28648703455574,0.752,0.762,5.8664594097738e-33,"1"
"CCL20",6.53435710430292e-37,-2.16198171893473,0.587,0.385,1.00524549692596e-32,"1"
"REL",7.57348386217867e-37,-1.22466750086665,0.913,0.949,1.16510475735757e-32,"1"
"ACP5",2.32409010703711e-36,0.931776887286747,0.909,0.483,3.57538022066589e-32,"1"
"PLD3",3.31571103465852e-36,0.6216628751841,0.9,0.471,5.10088985571867e-32,"1"
"SOD2",5.68673231903312e-36,-1.59319614389407,0.926,0.964,8.74846899960055e-32,"1"
"VEGFA",5.7979007818699e-36,-1.37685166819045,0.735,0.758,8.91949056282865e-32,"1"
"SLC2A3",1.4039332994555e-35,-1.59417217649916,0.761,0.83,2.15981098788234e-31,"1"
"NR4A2",3.73917367414743e-35,-1.15996642603934,0.861,0.913,5.7523447803084e-31,"1"
"G0S2",4.24537724322196e-35,-1.65448869409621,0.748,0.682,6.53108835097267e-31,"1"
"KDM6B",4.77817747997363e-35,-1.1106444692174,0.787,0.818,7.35074823519144e-31,"1"
"HBEGF",4.78466741818056e-35,-1.06759589329825,0.726,0.746,7.36073235612898e-31,"1"
"ATP1B3",5.12516001293059e-35,-1.29031461863622,0.891,0.905,7.88454616389242e-31,"1"
"FCN1",5.71598483129774e-35,-1.25366179899023,0.513,0.466,8.79347106446844e-31,"1"
"PDE4B",6.20384639711549e-35,-1.01385835396926,0.696,0.747,9.54399729732248e-31,"1"
"ZNF331",2.45735244384205e-34,-0.947955323110293,0.804,0.744,3.78039099960661e-30,"1"
"NPC2",5.04989291468696e-34,0.894838471832712,0.996,0.907,7.76875525995442e-30,"1"
"OLR1",8.62454366961302e-34,-1.41727848503629,0.809,0.739,1.32679979813327e-29,"1"
"FPR3",1.37470439568764e-33,-0.285866961026967,0.835,0.583,2.11484524232586e-29,"1"
"PTGS2",1.69112747080726e-33,-2.29060865236502,0.683,0.521,2.60163050108988e-29,"1"
"SERPINB9",2.27898475575094e-33,-1.45549838389895,0.687,0.701,3.50599014824725e-29,"1"
"ATP13A3",2.44369965814659e-33,-1.24985103962425,0.765,0.791,3.75938755409271e-29,"1"
"INHBA",2.92731879716744e-33,-1.97290538471626,0.557,0.385,4.50338723756239e-29,"1"
"MXD1",3.07041652251614e-33,-1.10538936226383,0.783,0.789,4.72352877823883e-29,"1"
"CXCL10",3.79750016426959e-33,-1.67700248902405,0.63,0.402,5.84207425271234e-29,"1"
"FOSL2",2.0527724790145e-32,-0.818473140766933,0.73,0.77,3.15798518171591e-28,"1"
"S100A8",2.39521155555917e-32,-2.02416610092695,0.674,0.622,3.68479345707222e-28,"1"
"CTSD",2.51741587253247e-32,1.17552827262209,0.987,0.747,3.87279257830395e-28,"1"
"NFKB1",1.69457265774153e-31,-1.16270933571981,0.743,0.769,2.60693057666957e-27,"1"
"NR4A3",2.38344694837422e-31,-0.955837107160291,0.709,0.714,3.6666947853789e-27,"1"
"MSR1",3.18878055212851e-31,0.442495774809197,0.87,0.479,4.9056200013945e-27,"1"
"ETS2",4.33354869532548e-31,-0.931278867160044,0.73,0.698,6.66673131288872e-27,"1"
"FNDC3B",1.49357534160793e-30,-0.708787060854612,0.813,0.739,2.29771630552964e-26,"1"
"SLC11A1",1.6070472325504e-30,-0.67191217670881,0.722,0.629,2.47228146255553e-26,"1"
"SLC16A10",1.83733145769056e-30,-0.747874655712996,0.609,0.473,2.82655071451115e-26,"1"
"FOSB",2.45678147018384e-30,-1.11154505893215,0.913,0.94,3.77951261373082e-26,"1"
"FLNA",4.95069787862311e-30,-0.579572957984639,0.878,0.817,7.61615361647379e-26,"1"
"SAMSN1",8.6133966544834e-30,-1.04989309976294,0.778,0.763,1.32508494132573e-25,"1"
"CD55",8.95503096933731e-30,-1.30689323203464,0.735,0.749,1.37764196432285e-25,"1"
"PRDX1",9.43872634795148e-30,0.856562734563145,0.987,0.8,1.45205366136886e-25,"1"
"SKIL",1.51204172134799e-29,-0.883841191829532,0.813,0.829,2.32612498412175e-25,"1"
"CFLAR",1.64354789043588e-29,-1.02304381288671,0.883,0.942,2.52843407464655e-25,"1"
"AC016831.1",1.95474395847546e-29,-0.767929067650722,0.03,0.36,3.00717810571865e-25,"1"
"CDKN1A",2.27991689487349e-29,-0.896389853228692,0.739,0.793,3.50742415107338e-25,"1"
"CD81",5.14444768939779e-29,0.76636444886657,0.987,0.714,7.91421832536956e-25,"1"
"SERPINA1",5.33105003809983e-29,-0.820154267401606,0.817,0.826,8.20128737861278e-25,"1"
"LGMN",5.90654606169587e-29,0.581551616405259,0.883,0.501,9.08663046131293e-25,"1"
"BTG1",6.49462462144874e-29,-1.10951561125358,0.9,0.962,9.99133051763674e-25,"1"
"CHMP1B",7.34984607953209e-29,-0.859134941505153,0.796,0.791,1.13070032087522e-24,"1"
"BCL3",9.89197511212761e-29,-0.675683560615687,0.061,0.412,1.52178145124971e-24,"1"
"PNRC1",1.02269360328404e-28,-1.05214038087132,0.926,0.972,1.57331183929216e-24,"1"
"UQCR10",1.08794236312294e-28,0.756129113193155,0.926,0.626,1.67369053142833e-24,"1"
"IL1B",1.11726207846128e-28,-2.59159069542328,0.717,0.652,1.71879598150484e-24,"1"
"CXCL9",1.99254868113416e-28,-0.690782338650666,0.648,0.366,3.0653368910568e-24,"1"
"CXCL2",3.04560013299168e-28,-1.55276943429386,0.713,0.634,4.6853512445944e-24,"1"
"AREG",3.41920159754308e-28,-1.44208434665909,0.648,0.556,5.26009973766027e-24,"1"
"CCL18",3.79821494504726e-28,-0.42574617125143,0.552,0.243,5.84317387146071e-24,"1"
"CREM",6.31833600597832e-28,-0.902640888633994,0.713,0.765,9.72012811159705e-24,"1"
"PPP1R15B",1.15271926040171e-27,-0.765083269269357,0.77,0.785,1.77334331020199e-23,"1"
"CYB5D1",1.28003593544042e-27,-0.699989432214395,0.03,0.346,1.96920728308154e-23,"1"
"ABCA1",1.56005987588102e-27,-0.510618866574656,0.857,0.714,2.39999611305535e-23,"1"
"DMXL2",1.7008175091677e-27,-0.424994094854021,0.83,0.694,2.6165376561036e-23,"1"
"PTPRE",2.66497360163777e-27,-0.589020946766431,0.813,0.756,4.09979538875955e-23,"1"
"GBP1",3.45989309888544e-27,-1.06017168499726,0.817,0.723,5.32269954332536e-23,"1"
"SPAG9",3.79100332186784e-27,-0.599876907869506,0.783,0.743,5.83207951036149e-23,"1"
"CD300E",4.08344808692161e-27,-1.00147026443457,0.491,0.503,6.28197653692021e-23,"1"
"IVNS1ABP",4.76144729600064e-27,-0.942365336499217,0.757,0.751,7.32501052016738e-23,"1"
"NABP1",5.16720210838051e-27,-0.872487758292339,0.861,0.848,7.94922372353257e-23,"1"
"SFPQ",5.49256158633995e-27,-0.742579580752022,0.852,0.881,8.44975674442537e-23,"1"
"PPIF",5.75707792982759e-27,-1.08615510187431,0.804,0.756,8.85668868724676e-23,"1"
"LCP2",6.73450488154263e-27,-0.937660086049659,0.826,0.787,1.03603623097652e-22,"1"
"GCH1",6.91373389078517e-27,-0.754918467312376,0.061,0.397,1.06360882175839e-22,"1"
"PTPRC",1.0054066842089e-26,-0.68471090159458,0.974,0.969,1.54671764298696e-22,"1"
"BCL2A1",1.52948747374546e-26,-1.38297777098729,0.752,0.81,2.35296352961002e-22,"1"
"CCL4",2.27875393246158e-26,-1.06962755189206,0.748,0.499,3.50563504969889e-22,"1"
"RGS1",2.96115869227104e-26,-0.451498950805902,0.857,0.62,4.55544653218976e-22,"1"
"TMSB4X",3.66164089431225e-26,0.8066813430306,1,1,5.63306835180996e-22,"1"
"NUPR1",3.86404854038962e-26,1.57248218669048,0.448,0.207,5.94445227453539e-22,"1"
"ELL2",4.82731482419046e-26,-0.607207875805438,0.748,0.707,7.4263411255346e-22,"1"
"TNFRSF1B",7.19980453555545e-26,-0.847060383525949,0.817,0.808,1.10761792974985e-21,"1"
"RASGEF1B",7.43278254764201e-26,-0.607454692256279,0.791,0.751,1.14345926712925e-21,"1"
"RNASE1",7.9957152790692e-26,0.558457382746437,0.657,0.296,1.23006083853201e-21,"1"
"SNAI1",8.13080215787743e-26,-0.81110354152938,0.039,0.343,1.25084260396786e-21,"1"
"CAPG",9.55972854682532e-26,0.847524977394992,0.957,0.704,1.47066863964361e-21,"1"
"CMTM6",1.06954425490605e-25,-0.514021702900187,0.891,0.862,1.64538688174747e-21,"1"
"DDX3X",1.75609674468315e-25,-0.759171581409099,0.883,0.927,2.70157923202055e-21,"1"
"DYNC1H1",1.84042312701673e-25,-0.490210007490144,0.87,0.776,2.83130693860254e-21,"1"
"MGST3",2.04345044973271e-25,0.651369715939006,0.839,0.498,3.14364417186881e-21,"1"
"AQP9",2.08296088972462e-25,-0.910509842794785,0.561,0.515,3.20442703275235e-21,"1"
"CCL2",2.1318899702114e-25,-0.824879771269089,0.648,0.389,3.27969953017322e-21,"1"
"CD44",3.07546974344717e-25,-1.04306208354634,0.957,0.934,4.73130265331913e-21,"1"
"FPR2",3.77859830642969e-25,-0.742464574570696,0.013,0.282,5.81299563461144e-21,"1"
"ATP2B1",3.86050923238013e-25,-0.995614668009351,0.796,0.768,5.93900740309359e-21,"1"
"CTNNB1",3.90078943794253e-25,-0.516466995632216,0.843,0.766,6.00097447133079e-21,"1"
"MAFF",4.75439069664493e-25,-0.592474708800132,0.091,0.431,7.31415464771856e-21,"1"
"NR4A1",4.79461340411096e-25,-0.756082635782139,0.761,0.759,7.37603326088431e-21,"1"
"MIR22HG",4.79753492205862e-25,-0.505582778939568,0.07,0.388,7.38052772409497e-21,"1"
"FAM133B",4.94732739647974e-25,-0.54945749998138,0.826,0.767,7.61096846674443e-21,"1"
"CD68",9.10785127432048e-25,0.747285133504296,0.97,0.728,1.40115184004146e-20,"1"
"AC245128.3",9.84674318981068e-25,-0.666261111729298,0.017,0.289,1.51482297232048e-20,"1"
"SLC38A2",1.03254672210945e-24,-0.765644944669849,0.804,0.82,1.58846987729318e-20,"1"
"YBX3",1.04567513606942e-24,-0.856453710331223,0.848,0.803,1.60866662932919e-20,"1"
"CD63",1.0734992590178e-24,0.713403557286575,1,0.934,1.65147126007299e-20,"1"
"WARS",1.25272845475965e-24,-0.945919846974416,0.783,0.733,1.92719745480224e-20,"1"
"IL1RN",1.98527045002357e-24,-1.71195746005311,0.696,0.591,3.05414006031626e-20,"1"
"IGKC",2.37076099570607e-24,1.71078715088603,0.687,0.369,3.64717871579421e-20,"1"
"VAMP8",2.53988467508473e-24,0.649880338848046,0.965,0.711,3.90735858415034e-20,"1"
"IL7R",3.65612302455245e-24,-0.515889174600237,0.657,0.423,5.62457966097149e-20,"1"
"PCNX1",4.4546272492903e-24,-0.640508607896158,0.104,0.438,6.8529985603082e-20,"1"
"VPS37B",4.65143665411159e-24,-0.636868305721718,0.048,0.348,7.15577014868527e-20,"1"
"BASP1",4.87406905405112e-24,-0.780615384840077,0.761,0.68,7.49826783275224e-20,"1"
"CXCL8",5.74230291083144e-24,-2.44433767091305,0.791,0.744,8.83395879802308e-20,"1"
"AC016831.5",7.49555951047856e-24,-0.677328088999108,0.096,0.42,1.15311687509202e-19,"1"
"ARID5A",1.06279305440073e-23,-0.565213673551844,0.083,0.404,1.63500083489008e-19,"1"
"MT-CO1",1.07626870259272e-23,-0.335503634174411,0.996,1,1.65573177206864e-19,"1"
"CHD1",1.50032477301483e-23,-0.77072364600461,0.743,0.76,2.30809963080601e-19,"1"
"BAZ1A",1.60258083945257e-23,-0.624373346389504,0.774,0.786,2.46541036341383e-19,"1"
